,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
86,2021-08-20 16:52:26,142.51691954216037,-680.1643207015467,1026.0609904799637,142.51691954216037,142.51691954216037,0.0,0.0,0.0,0.0,0.0,0.0,142.51691954216037
87,2021-08-20 17:22:27,139.15393427810596,-703.4555395738041,985.563707406889,139.15393427810596,139.15393427810596,0.0,0.0,0.0,0.0,0.0,0.0,139.15393427810596
88,2021-08-20 17:52:26,135.79468358958073,-682.1986486133471,984.581147095498,135.79468358958073,135.79468358958073,0.0,0.0,0.0,0.0,0.0,0.0,135.79468358958073
89,2021-08-20 18:22:26,132.4335656132909,-713.5246486359113,1011.4641949898447,132.4335656132909,132.4335656132909,0.0,0.0,0.0,0.0,0.0,0.0,132.4335656132909
90,2021-08-20 18:52:26,129.0724476370011,-676.6361157282665,1023.7174771446424,129.0724476370011,129.0724476370011,0.0,0.0,0.0,0.0,0.0,0.0,129.0724476370011
91,2021-08-20 19:22:27,125.70946237294669,-697.637256237058,986.0802492199736,125.70946237294669,125.70946237294669,0.0,0.0,0.0,0.0,0.0,0.0,125.70946237294669
92,2021-08-20 19:52:27,122.34834439665686,-709.801687596556,1013.1590761466617,122.34834439665687,122.34834439665687,0.0,0.0,0.0,0.0,0.0,0.0,122.34834439665686
93,2021-08-20 20:22:26,118.98909370813168,-696.6652946237845,999.8067468447553,118.98909370813168,118.98909370813168,0.0,0.0,0.0,0.0,0.0,0.0,118.98909370813168
94,2021-08-20 20:52:27,115.62610844407722,-746.0041651253007,946.8513756854802,115.6261084440772,115.6261084440772,0.0,0.0,0.0,0.0,0.0,0.0,115.62610844407722
95,2021-08-20 21:22:26,112.26685775555204,-744.1318133468409,938.3283161994092,112.26685775555204,112.26685775555204,0.0,0.0,0.0,0.0,0.0,0.0,112.26685775555204
96,2021-08-20 21:52:26,108.90573977926222,-722.3101541066677,931.9777075030961,108.90573977926222,108.90573977926222,0.0,0.0,0.0,0.0,0.0,0.0,108.90573977926222
97,2021-08-20 22:22:27,105.5427545152078,-753.8656421037301,968.9146048111157,105.5427545152078,105.5427545152078,0.0,0.0,0.0,0.0,0.0,0.0,105.5427545152078
98,2021-08-20 22:52:26,102.18350382668257,-736.6796961516544,986.4788564142381,102.18350382668257,102.18350382668257,0.0,0.0,0.0,0.0,0.0,0.0,102.18350382668257
99,2021-08-20 23:22:27,98.82051856262811,-747.1423862172779,967.4516331154481,98.82051856262811,98.82051856262811,0.0,0.0,0.0,0.0,0.0,0.0,98.82051856262811
100,2021-08-20 23:52:26,95.46126787410293,-759.9431933492556,919.7604677426476,95.46126787410293,95.46126787410293,0.0,0.0,0.0,0.0,0.0,0.0,95.46126787410293
101,2021-08-21 00:52:26,88.73903192152329,-737.5456984532659,941.6895812915224,88.73715038125472,88.74116760894285,0.0,0.0,0.0,0.0,0.0,0.0,88.73903192152329
102,2021-08-21 01:52:26,82.0167959689437,-751.1249185115541,924.6374483159193,82.00796176453996,82.02602119592531,0.0,0.0,0.0,0.0,0.0,0.0,82.0167959689437
103,2021-08-21 02:52:26,75.29456001636404,-801.0822709164408,932.2756776374868,75.27659241849766,75.3141878475937,0.0,0.0,0.0,0.0,0.0,0.0,75.29456001636404
104,2021-08-21 03:52:26,68.57232406378436,-727.6663288282679,942.1895425525533,68.54407610731315,68.6045279901194,0.0,0.0,0.0,0.0,0.0,0.0,68.57232406378436
105,2021-08-21 04:52:26,61.85008811120472,-730.6106578451648,912.5281986283413,61.8076790690091,61.89519445861171,0.0,0.0,0.0,0.0,0.0,0.0,61.85008811120472
106,2021-08-21 05:52:26,55.127852158625124,-693.2618527861181,912.6950672678431,55.07023625557284,55.186535218608284,0.0,0.0,0.0,0.0,0.0,0.0,55.127852158625124
107,2021-08-21 06:52:26,48.40561620604548,-769.2588303062412,923.3865380867979,48.33259696042907,48.4800987735235,0.0,0.0,0.0,0.0,0.0,0.0,48.40561620604548
108,2021-08-21 07:52:26,41.68338025346579,-811.5154780535454,957.5453231819653,41.592901757598966,41.77435133496282,0.0,0.0,0.0,0.0,0.0,0.0,41.68338025346579
109,2021-08-21 08:52:26,34.96114430088625,-843.3834075071146,865.6704669834024,34.85183457514146,35.06971613281408,0.0,0.0,0.0,0.0,0.0,0.0,34.96114430088625
110,2021-08-21 09:52:26,28.238908348306555,-813.7675573513962,912.8161846101361,28.11423831731786,28.370085510535308,0.0,0.0,0.0,0.0,0.0,0.0,28.238908348306555
111,2021-08-21 10:52:26,21.516672395726914,-870.4318060847677,878.0554907887662,21.369588684788518,21.669150304051065,0.0,0.0,0.0,0.0,0.0,0.0,21.516672395726914
